"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-7", "3056", "ReadersWriters.java:102", "Field Read", "context=Database:1, s2_r"
"Thread-8", "3057", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-8", "3058", "ReadersWriters.java:100", "Line Step", "file=ReadersWriters.java, line=100"
"Thread-8", "3059", "ReadersWriters.java:100", "Field Read", "context=Database:1, wr"
"Thread-8", "3060", "ReadersWriters.java:100", "Field Write", "context=Database:1, wr=9"
"Thread-8", "3061", "ReadersWriters.java:101", "Line Step", "file=ReadersWriters.java, line=101"
"Thread-8", "3062", "ReadersWriters.java:101", "Field Read", "context=Database:1, s1"
"Thread-8", "3063", "ReadersWriters.java:102", "Line Step", "file=ReadersWriters.java, line=102"
"Thread-9", "3064", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-8", "3065", "ReadersWriters.java:102", "Field Read", "context=Database:1, s2_r"
"Thread-9", "3066", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-9", "3067", "ReadersWriters.java:100", "Line Step", "file=ReadersWriters.java, line=100"
"Thread-9", "3068", "ReadersWriters.java:100", "Field Read", "context=Database:1, wr"
"Thread-9", "3069", "ReadersWriters.java:100", "Field Write", "context=Database:1, wr=10"
"Thread-9", "3070", "ReadersWriters.java:101", "Line Step", "file=ReadersWriters.java, line=101"
"Thread-9", "3071", "ReadersWriters.java:101", "Field Read", "context=Database:1, s1"
"Thread-9", "3072", "ReadersWriters.java:102", "Line Step", "file=ReadersWriters.java, line=102"
"Thread-0", "3073", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"Thread-9", "3074", "ReadersWriters.java:102", "Field Read", "context=Database:1, s2_r"
"Thread-0", "3075", "ReadersWriters.java:151", "Field Write", "context=Database:1, w=0"
"Thread-0", "3076", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"Thread-0", "3077", "ReadersWriters.java:152", "Field Read", "context=Database:1, s1"
"Thread-0", "3078", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"Thread-4", "3079", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-0", "3080", "ReadersWriters.java:155", "Line Step", "file=ReadersWriters.java, line=155"
"Thread-4", "3081", "ReadersWriters.java:138", "Field Read", "context=Database:1, ww"
"Thread-0", "3082", "ReadersWriters.java:155", "Field Read", "context=Database:1, ww"
"Thread-4", "3083", "ReadersWriters.java:138", "Field Write", "context=Database:1, ww=1"
"Thread-0", "3084", "ReadersWriters.java:156", "Line Step", "file=ReadersWriters.java, line=156"
"Thread-4", "3085", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-0", "3086", "ReadersWriters.java:156", "Field Read", "context=Database:1, s2_w"
"Thread-4", "3087", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-0", "3088", "ReadersWriters.java:157", "Line Step", "file=ReadersWriters.java, line=157"
"Thread-4", "3089", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-0", "3090", "ReadersWriters.java:161", "Line Step", "file=ReadersWriters.java, line=161"
"Thread-4", "3091", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-0", "3092", "ReadersWriters.java:161", "Method Exit", "returner=Database:1#done_write:22, value=<void>"
"Thread-4", "3093", "ReadersWriters.java:142", "Line Step", "file=ReadersWriters.java, line=142"
"Thread-0", "3094", "ReadersWriters.java:80", "Method Returned", ""
"Thread-0", "3095", "ReadersWriters.java:75", "Line Step", "file=ReadersWriters.java, line=75"
"Thread-4", "3096", "ReadersWriters.java:142", "Field Write", "context=Database:1, w=1"
"Thread-0", "3097", "ReadersWriters.java:75", "Variable Write", "context=Writer:1#run:1, i=4"
"Thread-0", "3098", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"Thread-4", "3099", "ReadersWriters.java:143", "Line Step", "file=ReadersWriters.java, line=143"
"Thread-4", "3100", "ReadersWriters.java:143", "Field Read", "context=Database:1, s1"
"Thread-4", "3101", "ReadersWriters.java:144", "Line Step", "file=ReadersWriters.java, line=144"
"Thread-3", "3102", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-4", "3103", "ReadersWriters.java:146", "Line Step", "file=ReadersWriters.java, line=146"
"Thread-3", "3104", "ReadersWriters.java:138", "Field Read", "context=Database:1, ww"
"Thread-4", "3105", "ReadersWriters.java:146", "Method Exit", "returner=Database:1#request_write:23, value=<void>"
"Thread-3", "3106", "ReadersWriters.java:138", "Field Write", "context=Database:1, ww=0"
"Thread-4", "3107", "ReadersWriters.java:78", "Method Returned", ""
"Thread-4", "3108", "ReadersWriters.java:79", "Line Step", "file=ReadersWriters.java, line=79"
"Thread-3", "3109", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-4", "3110", "ReadersWriters.java:79", "Field Read", "context=Writer:5, d"
"Thread-3", "3111", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-4", "3112", "ReadersWriters.java:79", "Field Read", "context=Writer:5, x"
"Thread-3", "3113", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-4", "3114", "ReadersWriters.java:79", "Method Call", "caller=Writer:5#run:5, target=Database:1#write:23"
"Thread-4", "3115", "ReadersWriters.java:167", "Method Entered", ""
"Thread-4", "3116", "ReadersWriters.java:167", "Variable Write", "context=Database:1#write:23, x=10000"
"Thread-4", "3117", "ReadersWriters.java:168", "Line Step", "file=ReadersWriters.java, line=168"
"Thread-3", "3118", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-4", "3119", "ReadersWriters.java:168", "Field Read", "context=Database:1, data"
"Thread-3", "3120", "ReadersWriters.java:134", "Line Step", "file=ReadersWriters.java, line=134"
"Thread-4", "3121", "ReadersWriters.java:168", "Field Write", "context=Database:1, data=54554"
"Thread-3", "3122", "ReadersWriters.java:134", "Field Read", "context=Database:1, ww"
"Thread-4", "3123", "ReadersWriters.java:169", "Line Step", "file=ReadersWriters.java, line=169"
"Thread-3", "3124", "ReadersWriters.java:134", "Field Write", "context=Database:1, ww=1"
"Thread-4", "3125", "ReadersWriters.java:169", "Method Exit", "returner=Database:1#write:23, value=<void>"
"Thread-3", "3126", "ReadersWriters.java:135", "Line Step", "file=ReadersWriters.java, line=135"
"Thread-4", "3127", "ReadersWriters.java:79", "Method Returned", ""
"Thread-4", "3128", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-3", "3129", "ReadersWriters.java:135", "Field Read", "context=Database:1, s1"
"Thread-4", "3130", "ReadersWriters.java:80", "Field Read", "context=Writer:5, d"
"Thread-3", "3131", "ReadersWriters.java:136", "Line Step", "file=ReadersWriters.java, line=136"
"Thread-4", "3132", "ReadersWriters.java:80", "Method Call", "caller=Writer:5#run:5, target=Database:1#done_write:23"
"Thread-4", "3133", "ReadersWriters.java:148", "Method Entered", ""
"Thread-4", "3134", "ReadersWriters.java:150", "Line Step", "file=ReadersWriters.java, line=150"
"Thread-3", "3135", "ReadersWriters.java:136", "Field Read", "context=Database:1, s2_w"
"Thread-4", "3136", "ReadersWriters.java:150", "Field Read", "context=Database:1, s1"
"Thread-3", "3137", "ReadersWriters.java:137", "Line Step", "file=ReadersWriters.java, line=137"
"Thread-4", "3138", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"Thread-3", "3139", "ReadersWriters.java:137", "Field Read", "context=Database:1, s1"
"Thread-4", "3140", "ReadersWriters.java:151", "Field Write", "context=Database:1, w=0"
"Thread-4", "3141", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"Thread-4", "3142", "ReadersWriters.java:152", "Field Read", "context=Database:1, s1"
"Thread-4", "3143", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"Thread-3", "3144", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-4", "3145", "ReadersWriters.java:155", "Line Step", "file=ReadersWriters.java, line=155"
"Thread-3", "3146", "ReadersWriters.java:138", "Field Read", "context=Database:1, ww"
"Thread-4", "3147", "ReadersWriters.java:155", "Field Read", "context=Database:1, ww"
"Thread-3", "3148", "ReadersWriters.java:138", "Field Write", "context=Database:1, ww=0"
"Thread-4", "3149", "ReadersWriters.java:156", "Line Step", "file=ReadersWriters.java, line=156"
"Thread-3", "3150", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-4", "3151", "ReadersWriters.java:156", "Field Read", "context=Database:1, s2_w"
"Thread-3", "3152", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-4", "3153", "ReadersWriters.java:157", "Line Step", "file=ReadersWriters.java, line=157"
"Thread-3", "3154", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-4", "3155", "ReadersWriters.java:161", "Line Step", "file=ReadersWriters.java, line=161"
"Thread-3", "3156", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-4", "3157", "ReadersWriters.java:161", "Method Exit", "returner=Database:1#done_write:23, value=<void>"
"Thread-3", "3158", "ReadersWriters.java:142", "Line Step", "file=ReadersWriters.java, line=142"
"Thread-4", "3159", "ReadersWriters.java:80", "Method Returned", ""
"Thread-4", "3160", "ReadersWriters.java:75", "Line Step", "file=ReadersWriters.java, line=75"
"Thread-3", "3161", "ReadersWriters.java:142", "Field Write", "context=Database:1, w=1"
"Thread-4", "3162", "ReadersWriters.java:82", "Line Step", "file=ReadersWriters.java, line=82"
"Thread-3", "3163", "ReadersWriters.java:143", "Line Step", "file=ReadersWriters.java, line=143"
"Thread-4", "3164", "ReadersWriters.java:82", "Variable Delete", "method=Writer:5#run:5 <name=i,type=int (id=7),value=<?>,index=0>"
"Thread-4", "3165", "ReadersWriters.java:82", "Method Exit", "returner=Writer:5#run:5, value=<void>"
"Thread-3", "3166", "ReadersWriters.java:143", "Field Read", "context=Database:1, s1"
"Thread-4", "3167", "ReadersWriters.java:75", "Method Returned", ""
"Thread-4", "3168", "SYSTEM", "Thread End", ""
"Thread-3", "3169", "ReadersWriters.java:144", "Line Step", "file=ReadersWriters.java, line=144"
"Thread-3", "3170", "ReadersWriters.java:146", "Line Step", "file=ReadersWriters.java, line=146"
"Thread-3", "3171", "ReadersWriters.java:146", "Method Exit", "returner=Database:1#request_write:24, value=<void>"
"Thread-3", "3172", "ReadersWriters.java:78", "Method Returned", ""
"Thread-3", "3173", "ReadersWriters.java:79", "Line Step", "file=ReadersWriters.java, line=79"
"Thread-3", "3174", "ReadersWriters.java:79", "Field Read", "context=Writer:4, d"
"Thread-3", "3175", "ReadersWriters.java:79", "Field Read", "context=Writer:4, x"
"Thread-3", "3176", "ReadersWriters.java:79", "Method Call", "caller=Writer:4#run:4, target=Database:1#write:24"
"Thread-3", "3177", "ReadersWriters.java:167", "Method Entered", ""
"Thread-3", "3178", "ReadersWriters.java:167", "Variable Write", "context=Database:1#write:24, x=1000"
"Thread-3", "3179", "ReadersWriters.java:168", "Line Step", "file=ReadersWriters.java, line=168"
"Thread-3", "3180", "ReadersWriters.java:168", "Field Read", "context=Database:1, data"
"Thread-3", "3181", "ReadersWriters.java:168", "Field Write", "context=Database:1, data=55554"
"Thread-3", "3182", "ReadersWriters.java:169", "Line Step", "file=ReadersWriters.java, line=169"
"Thread-3", "3183", "ReadersWriters.java:169", "Method Exit", "returner=Database:1#write:24, value=<void>"
"Thread-3", "3184", "ReadersWriters.java:79", "Method Returned", ""
"Thread-3", "3185", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-3", "3186", "ReadersWriters.java:80", "Field Read", "context=Writer:4, d"
"Thread-3", "3187", "ReadersWriters.java:80", "Method Call", "caller=Writer:4#run:4, target=Database:1#done_write:24"
"Thread-3", "3188", "ReadersWriters.java:148", "Method Entered", ""
"Thread-3", "3189", "ReadersWriters.java:150", "Line Step", "file=ReadersWriters.java, line=150"
"Thread-3", "3190", "ReadersWriters.java:150", "Field Read", "context=Database:1, s1"
"Thread-3", "3191", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"Thread-3", "3192", "ReadersWriters.java:151", "Field Write", "context=Database:1, w=0"
"Thread-3", "3193", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"Thread-3", "3194", "ReadersWriters.java:152", "Field Read", "context=Database:1, s1"
"Thread-3", "3195", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"Thread-3", "3196", "ReadersWriters.java:155", "Line Step", "file=ReadersWriters.java, line=155"
"Thread-3", "3197", "ReadersWriters.java:155", "Field Read", "context=Database:1, ww"
"Thread-3", "3198", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"Thread-3", "3199", "ReadersWriters.java:158", "Field Read", "context=Database:1, s2_r"
"Thread-3", "3200", "ReadersWriters.java:158", "Variable Write", "context=Database:1#done_write:24, len=10"
"Thread-3", "3201", "ReadersWriters.java:159", "Line Step", "file=ReadersWriters.java, line=159"
"Thread-3", "3202", "ReadersWriters.java:159", "Field Read", "context=Database:1, s2_r"
"Thread-3", "3203", "ReadersWriters.java:161", "Line Step", "file=ReadersWriters.java, line=161"
"Thread-11", "3204", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-12", "3205", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-3", "3206", "ReadersWriters.java:161", "Method Exit", "returner=Database:1#done_write:24, value=<void>"
"Thread-13", "3207", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-11", "3208", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-14", "3209", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-12", "3210", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-10", "3211", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-5", "3212", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-6", "3213", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-3", "3214", "ReadersWriters.java:80", "Method Returned", ""
"Thread-3", "3215", "ReadersWriters.java:75", "Line Step", "file=ReadersWriters.java, line=75"
"Thread-7", "3216", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-8", "3217", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-13", "3218", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-9", "3219", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-11", "3220", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-14", "3221", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-10", "3222", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-5", "3223", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-6", "3224", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-3", "3225", "ReadersWriters.java:82", "Line Step", "file=ReadersWriters.java, line=82"
"Thread-7", "3226", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-8", "3227", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-9", "3228", "ReadersWriters.java:103", "Field Read", "context=Database:1, s1"
"Thread-11", "3229", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-3", "3230", "ReadersWriters.java:82", "Variable Delete", "method=Writer:4#run:4 <name=i,type=int (id=7),value=<?>,index=0>"
"Thread-3", "3231", "ReadersWriters.java:82", "Method Exit", "returner=Writer:4#run:4, value=<void>"
"Thread-11", "3232", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=9"
"Thread-3", "3233", "ReadersWriters.java:75", "Method Returned", ""
"Thread-3", "3234", "SYSTEM", "Thread End", ""
"Thread-11", "3235", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-11", "3236", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-11", "3237", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-11", "3238", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-11", "3239", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-11", "3240", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-11", "3241", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=1"
"Thread-11", "3242", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-11", "3243", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-11", "3244", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-12", "3245", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-11", "3246", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-12", "3247", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-11", "3248", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:16, value=<void>"
"Thread-12", "3249", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=8"
"Thread-11", "3250", "ReadersWriters.java:57", "Method Returned", ""
"Thread-11", "3251", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-12", "3252", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-11", "3253", "ReadersWriters.java:58", "Field Read", "context=Reader:7, d"
"Thread-12", "3254", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-11", "3255", "ReadersWriters.java:58", "Method Call", "caller=Reader:7#run:7, target=Database:1#read:16"
"Thread-11", "3256", "ReadersWriters.java:163", "Method Entered", ""
"Thread-11", "3257", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-12", "3258", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-11", "3259", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-12", "3260", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-11", "3261", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:16, result=55554"
"Thread-11", "3262", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:16, value=55554"
"Thread-12", "3263", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-11", "3264", "ReadersWriters.java:58", "Method Returned", ""
"Thread-11", "3265", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-12", "3266", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-12", "3267", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=2"
"Thread-12", "3268", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-11", "3269", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-12", "3270", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-11", "3271", "ReadersWriters.java:59", "Field Read", "context=Reader:7, d"
"Thread-12", "3272", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-11", "3273", "ReadersWriters.java:59", "Method Call", "caller=Reader:7#run:7, target=Database:1#done_read:16"
"Thread-11", "3274", "ReadersWriters.java:114", "Method Entered", ""
"Thread-11", "3275", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-13", "3276", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-12", "3277", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-11", "3278", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-13", "3279", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-12", "3280", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:17, value=<void>"
"Thread-13", "3281", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=7"
"Thread-12", "3282", "ReadersWriters.java:57", "Method Returned", ""
"Thread-12", "3283", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-13", "3284", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-12", "3285", "ReadersWriters.java:58", "Field Read", "context=Reader:8, d"
"Thread-13", "3286", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-12", "3287", "ReadersWriters.java:58", "Method Call", "caller=Reader:8#run:8, target=Database:1#read:17"
"Thread-12", "3288", "ReadersWriters.java:163", "Method Entered", ""
"Thread-12", "3289", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-13", "3290", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-12", "3291", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-13", "3292", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-12", "3293", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:17, result=55554"
"Thread-12", "3294", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:17, value=55554"
"Thread-13", "3295", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-12", "3296", "ReadersWriters.java:58", "Method Returned", ""
"Thread-12", "3297", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-13", "3298", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-13", "3299", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=3"
"Thread-13", "3300", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-12", "3301", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-13", "3302", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-12", "3303", "ReadersWriters.java:59", "Field Read", "context=Reader:8, d"
"Thread-13", "3304", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-12", "3305", "ReadersWriters.java:59", "Method Call", "caller=Reader:8#run:8, target=Database:1#done_read:17"
"Thread-12", "3306", "ReadersWriters.java:114", "Method Entered", ""
"Thread-12", "3307", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-14", "3308", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-13", "3309", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-12", "3310", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-14", "3311", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-13", "3312", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:18, value=<void>"
"Thread-14", "3313", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=6"
"Thread-13", "3314", "ReadersWriters.java:57", "Method Returned", ""
"Thread-13", "3315", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-14", "3316", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-13", "3317", "ReadersWriters.java:58", "Field Read", "context=Reader:9, d"
"Thread-14", "3318", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-13", "3319", "ReadersWriters.java:58", "Method Call", "caller=Reader:9#run:9, target=Database:1#read:18"
"Thread-13", "3320", "ReadersWriters.java:163", "Method Entered", ""
"Thread-13", "3321", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-14", "3322", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-13", "3323", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-14", "3324", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-13", "3325", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:18, result=55554"
"Thread-13", "3326", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:18, value=55554"
"Thread-14", "3327", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-13", "3328", "ReadersWriters.java:58", "Method Returned", ""
"Thread-13", "3329", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-14", "3330", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-14", "3331", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=4"
"Thread-14", "3332", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-13", "3333", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-14", "3334", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-13", "3335", "ReadersWriters.java:59", "Field Read", "context=Reader:9, d"
"Thread-14", "3336", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-13", "3337", "ReadersWriters.java:59", "Method Call", "caller=Reader:9#run:9, target=Database:1#done_read:18"
"Thread-13", "3338", "ReadersWriters.java:114", "Method Entered", ""
"Thread-13", "3339", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-10", "3340", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-14", "3341", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-13", "3342", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-10", "3343", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-14", "3344", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:19, value=<void>"
"Thread-10", "3345", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=5"
"Thread-14", "3346", "ReadersWriters.java:57", "Method Returned", ""
"Thread-14", "3347", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-10", "3348", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-14", "3349", "ReadersWriters.java:58", "Field Read", "context=Reader:10, d"
"Thread-10", "3350", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-14", "3351", "ReadersWriters.java:58", "Method Call", "caller=Reader:10#run:10, target=Database:1#read:19"
"Thread-14", "3352", "ReadersWriters.java:163", "Method Entered", ""
"Thread-14", "3353", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-10", "3354", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-14", "3355", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-10", "3356", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-14", "3357", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:19, result=55554"
"Thread-14", "3358", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:19, value=55554"
"Thread-10", "3359", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-14", "3360", "ReadersWriters.java:58", "Method Returned", ""
"Thread-14", "3361", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-10", "3362", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-10", "3363", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=5"
"Thread-10", "3364", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
